"","Melanocytic","Transitory.Melanocytic","Transitory","Int.Neural.crest.like","Neural.crest.like","Undifferentiated.Neural.crest.like","Undifferentiated"
"Melanoma_tumor_sample_from_patient_32",4.9534,11.1651,4.9325,5.5082,2.9654,1.3406,-8.2369
"Melanoma_tumor_sample_from_patient_33",2.2957,7.5981,2.4564,4.2544,0.4127,-1.013,-7.1612
"Melanoma_tumor_sample_from_patient_34",2.5894,6.1434,4.2115,3.9064,2.4844,1.6448,-5.6387
"Melanoma_tumor_sample_from_patient_35",3.7774,10.5248,4.4778,5.3421,4.0099,2.265,-8.3456
"Melanoma_tumor_sample_from_patient_36",1.8538,10.9264,4.7079,4.6672,3.048,1.3054,-6.9008
"Melanoma_tumor_sample_from_patient_37",6.9643,8.8384,-1.0965,0.411,-2.2037,-2.1167,-10.104
"Melanoma_tumor_sample_from_patient_38",3.1351,7.8402,1.8071,3.7597,1.5275,0.6885,-8.8355
"Melanoma_tumor_sample_from_patient_39",0.0687,2.6225,3.0371,3.5218,3.3476,5.6317,-0.6384
"Melanoma_tumor_sample_from_patient_40",2.0239,6.547,3.1228,2.1838,2.666,4.1582,-3.5932
"Melanoma_tumor_sample_from_patient_41",3.6699,9.2582,4.2697,3.4919,1.9082,0.0537,-7.6714
"Melanoma_tumor_sample_from_patient_42",1.5129,2.6683,1.2995,-0.7342,1.5373,2.1594,-4.7116
"Melanoma_tumor_sample_from_patient_43",8.736,13.5658,2.6842,4.5636,2.7623,0.9213,-7.4776
"Melanoma_tumor_sample_from_patient_44",3.0522,8.9075,3.2243,3.3374,0.3002,-3.111,-9.5744
"Melanoma_tumor_sample_from_patient_45",5.5737,9.8848,0.5644,0.6706,-0.7335,-2.6135,-9.5062
"Melanoma_tumor_sample_from_patient_46",3.741,11.6242,6.869,4.7487,2.446,0.1267,-8.0598
"Melanoma_tumor_sample_from_patient_47",4.3794,7.5988,1.5852,0.7451,2.3959,2.8848,-3.9576
"Melanoma_tumor_sample_from_patient_48",5.3818,10.0107,0.5506,4.1221,2.0111,1.434,-7.7199
"Melanoma_tumor_sample_from_patient_49",3.1767,8.4381,2.0739,3.6123,3.5509,2.6554,-2.9505
"Melanoma_tumor_sample_from_patient_50",0.9256,2.1395,2.2371,3.6034,4.6205,5.2448,-3.5244
"Melanoma_tumor_sample_from_patient_51",2.9493,6.2336,-0.4025,2.4098,1.6067,-0.185,-8.1747
"Melanoma_tumor_sample_from_patient_52",4.9031,10.1292,2.035,1.8898,-1.3971,-1.1879,-7.8515
"Melanoma_tumor_sample_from_patient_53",6.7807,8.7256,1.003,-2.0847,-1.4184,-4.1883,-9.25
"Melanoma_tumor_sample_from_patient_54",2.468,5.9553,-0.0304,3.4891,1.8336,2.3011,-8.1967
"Melanoma_tumor_sample_from_patient_55",-1.8096,4.2384,5.4371,6.7478,2.6068,2.0575,-7.9177
"Melanoma_tumor_sample_from_patient_56",4.9142,10.9621,1.687,1.6296,0.4213,-2.6086,-7.1607
"Melanoma_tumor_sample_from_patient_57",7.4743,11.6344,0.3006,0.6932,0.642,-0.1592,-5.3155
"Melanoma_tumor_sample_from_patient_58",1.9097,7.6376,3.7323,5.6383,4.1962,3.0358,-6.5559
"Melanoma_tumor_sample_from_patient_59",1.3941,5.6189,2.1895,0.8183,0.5116,-0.1017,-6.2756
"Melanoma_tumor_sample_from_patient_60",3.8627,2.5974,0.7122,-0.7073,2.4551,4.7587,-4.4681
"Melanoma_tumor_sample_from_patient_61",3.5336,8.6694,4.116,2.8275,3.1476,0.8846,-6.0366
"Melanoma_tumor_sample_from_patient_62",5.4643,10.1141,1.8368,2.4086,2.3271,2.6233,-1.9813
"Melanoma_tumor_sample_from_patient_63",1.8615,10.3409,5.2813,5.7602,1.7669,-0.4929,-8.8271
"Melanoma_tumor_sample_from_patient_64",3.5813,7.4189,3.5055,3.9476,4.6352,2.2972,-6.5438
"Melanoma_tumor_sample_from_patient_65",2.3624,5.0513,3.5475,3.5117,3.8618,5.876,-2.5636
"Melanoma_tumor_sample_from_patient_66",4.4993,9.445,1.9188,1.8609,1.2366,-2.2731,-8.8108
"Melanoma_tumor_sample_from_patient_67",3.0581,9.8537,4.3599,5.4006,4.8536,5.1488,-4.7832
"Melanoma_tumor_sample_from_patient_68",-1.0708,7.9045,5.3112,5.4399,0.559,-0.8232,-9.9628
"Melanoma_tumor_sample_from_patient_69",8.2282,9.5264,1.401,0.2379,3.9114,2.6839,-5.363
"Melanoma_tumor_sample_from_patient_70",8.8013,11.3532,-0.7107,-2.5891,-0.6439,-4.2781,-8.461
"Melanoma_tumor_sample_from_patient_71",0.8969,4.7773,2.4586,3.3875,5.274,1.4255,-9.5561
"Melanoma_tumor_sample_from_patient_72",4.9958,9.0367,-1.3442,-0.2436,0.2668,-1.1345,-9.7073
"Melanoma_tumor_sample_from_patient_73",3.9091,11.2324,5.6804,5.3673,4.2549,1.7142,-7.3159
"Melanoma_tumor_sample_from_patient_74",1.1009,-1.9201,0.5644,-0.4694,1.9572,2.6606,-4.0644
"Melanoma_tumor_sample_from_patient_75",1.2782,6.5542,4.6195,6.647,5.9262,4.2816,-7.0355
"Melanoma_tumor_sample_from_patient_76",6.7488,11.6875,1.4357,0.4305,-0.3376,-3.4625,-8.2455
"Melanoma_tumor_sample_from_patient_77",5.6788,13.5921,3.4605,2.6915,0.8983,-3.0235,-9.2398
"Melanoma_tumor_sample_from_patient_78",4.359,7.8691,-0.1541,-0.1624,1.5404,-0.9786,-6.0863
"Melanoma_tumor_sample_from_patient_79",1.3909,6.133,2.5862,3.8158,2.6364,0.8694,-7.6002
"Melanoma_tumor_sample_from_patient_80",5.5233,7.455,-0.9689,0.616,0.7252,-1.9534,-8.1616
"Melanoma_tumor_sample_from_patient_81",-0.5997,-2.4213,-2.0304,-0.8636,2.078,6.0382,0.7633
"Melanoma_tumor_sample_from_patient_82",4.472,9.1472,3.1869,2.9561,3.3321,3.257,-1.7377
"Melanoma_tumor_sample_from_patient_83",-0.6904,5.9983,4.7302,5.4965,0.5316,0.7208,-8.7992
"Melanoma_tumor_sample_from_patient_84",-1.1792,-1.4886,-0.0902,0.8772,2.4792,6.8809,-2.785
"Melanoma_tumor_sample_from_patient_85",3.408,10.7804,3.9668,4.7649,2.0506,-0.1653,-7.0536
"Melanoma_tumor_sample_from_patient_86",3.0804,7.6123,5.465,5.033,3.4688,2.3291,-5.2905
"Melanoma_tumor_sample_from_patient_87",1.5103,7.6595,-1.5465,-1.4067,0.0309,-1.7273,-6.6993
"Melanoma_tumor_sample_from_patient_88",-1.6752,0.9062,2.0956,4.4044,6.5619,6.2555,-4.8299
"Melanoma_tumor_sample_from_patient_89",5.1123,9.3266,-1.3853,-0.3514,-2.7417,-4.7244,-7.9572
"Melanoma_tumor_sample_from_patient_90",7.6357,8.9336,-1.4913,-0.5591,0.4204,-1.5562,-6.9728
"Melanoma_tumor_sample_from_patient_91",6.8485,11.1685,-0.9254,0.7556,-0.3793,-1.7349,-8.1219
"Melanoma_tumor_sample_from_patient_92",3.1697,7.2951,-0.2665,-1.6826,-0.4555,-1.8275,-7.4417
"Melanoma_tumor_sample_from_patient_93",2.7017,7.674,0.9088,1.1396,-0.6538,-0.1688,-7.7244
"Melanoma_tumor_sample_from_patient_94",2.9529,10.4176,1.1195,3.4129,-1.1956,-3.2169,-8.6038
"Melanoma_tumor_sample_from_patient_95",5.0027,5.326,0.877,0.5516,2.4473,3.6474,-4.1159
"Melanoma_tumor_sample_from_patient_96",-1.237,0.6896,3.4239,5.5798,4.8726,6.0033,-3.9485
"Melanoma_tumor_sample_from_patient_97",6.7365,10.4797,-1.505,-0.5666,-1.2689,-2.9383,-8.6796
"Melanoma_tumor_sample_from_patient_98",-0.2918,3.2539,3.4945,6.3071,6.9783,5.4712,-6.9407
"Melanoma_tumor_sample_from_patient_99",-2.0757,0.8452,2.9023,7.178,5.9205,3.7307,-6.502
"Melanoma_tumor_sample_from_patient_100",4.0711,8.5069,-1.6304,1.5695,2.5768,1.3136,-6.1523
"Melanoma_tumor_sample_from_patient_101",3.146,7.5483,3.5506,2.7115,2.8044,2.6817,-4.7906
"Melanoma_tumor_sample_from_patient_102",3.9241,9.0244,3.2189,3.9949,-0.9909,-1.3114,-9.3954
"Melanoma_tumor_sample_from_patient_103",1.5039,7.7461,1.4481,1.1982,1.2599,0.4136,-7.4403
"Melanoma_tumor_sample_from_patient_104",3.677,9.4109,2.0953,3.3464,1.9089,0.5108,-6.0643
"Melanoma_tumor_sample_from_patient_105",-3.098,0.1344,3.2278,5.9345,5.821,6.6923,-7.214
"Melanoma_tumor_sample_from_patient_106",-0.5139,-2.6118,-1.2093,-1.5054,2.8368,8.9576,0.097
"Melanoma_tumor_sample_from_patient_107",3.4565,11.0475,4.0639,4.1395,3.5864,2.2334,-5.0764
"Melanoma_tumor_sample_from_patient_108",3.8457,9.3917,0.9596,4.5677,1.9477,-0.6756,-7.9001
"Melanoma_tumor_sample_from_patient_109",0.8533,-1.9062,-0.8242,1.8404,5.1778,9.3958,4.4047
"Melanoma_tumor_sample_from_patient_110",7.5515,12.3131,2.8262,3.7224,1.1942,-1.5063,-8.9892
"Melanoma_tumor_sample_from_patient_111",2.4281,7.6375,1.9516,2.5787,1.6206,0.5508,-5.293
"Melanoma_tumor_sample_from_patient_112",5.1771,11.5191,3.3817,2.8772,1.058,-3.7818,-9.7621
"Melanoma_tumor_sample_from_patient_113",2.4758,7.8803,2.6621,3.3407,3.6106,1.4029,-6.4746
"Melanoma_tumor_sample_from_patient_114",3.7508,10.6437,3.0437,4.9295,5.3518,4.3785,-3.6856
"Melanoma_tumor_sample_from_patient_115",5.9469,10.2865,1.9805,3.6008,1.8926,-0.0927,-6.7849
"Melanoma_tumor_sample_from_patient_116",1.6332,-0.9123,1.6546,0.1158,2.2078,3.9962,-2.7123
"Melanoma_tumor_sample_from_patient_117",-0.2406,3.8721,4.0329,6.4858,2.7943,0.8449,-5.9444
"Melanoma_tumor_sample_from_patient_118",0.9343,9.2824,1.6652,2.1713,-1.61,-2.2105,-6.5377
"Melanoma_tumor_sample_from_patient_119",2.4553,2.6419,2.5191,1.6248,5.3288,6.3621,0.1861
"Melanoma_tumor_sample_from_patient_120",4.6569,7.942,-1.401,2.4389,-0.1856,-1.7777,-10.2147
"Melanoma_tumor_sample_from_patient_121",2.9442,3.9507,-0.6812,0.0249,1.8798,0.692,-5.4314
"Melanoma_tumor_sample_from_patient_122",1.9439,8.6783,5.1929,5.5512,2.2337,2.0936,-6.3735
"Melanoma_tumor_sample_from_patient_123",2.2432,-0.2577,1.5238,-0.3994,1.9123,3.276,-2.7881
"Melanoma_tumor_sample_from_patient_124",6.1673,12.2997,0.908,1.6978,-0.37,-1.5809,-9.8734
"Melanoma_tumor_sample_from_patient_125",7.2941,12.0551,0.1895,-1.8821,0.0014,-0.7555,-7.246
"Melanoma_tumor_sample_from_patient_126",-0.1655,-0.2785,1.9372,4.3022,7.0995,9.3325,-2.6833
"Melanoma_tumor_sample_from_patient_127",2.1749,6.8104,5.6199,5.5102,5.3428,2.6787,-3.4379
"Melanoma_tumor_sample_from_patient_128",3.4103,6.7844,0.8215,2.3799,4.8766,3.4107,-4.689
"Melanoma_tumor_sample_from_patient_129",2.5271,9.0682,4.8122,6.1359,5.2393,5.668,-5.2098
"Melanoma_tumor_sample_from_patient_130",3.4456,9.4051,4.8752,5.4624,3.7668,2.0923,-8.2709
"Melanoma_tumor_sample_from_patient_131",6.2534,12.0739,3.2198,2.6373,3.7172,1.4634,-7.5996
"Melanoma_tumor_sample_from_patient_132",-2.1637,-3.1676,-2.8003,0.5366,1.7479,7.4393,0.4362
"Melanoma_tumor_sample_from_patient_133",4.4287,11.2808,4.9286,4.0321,1.3594,1.8503,-6.4593
"Melanoma_tumor_sample_from_patient_134",1.0209,2.9413,1.5503,2.3617,3.9921,6.1132,-1.1567
"Melanoma_tumor_sample_from_patient_135",2.9608,9.6568,4.5883,4.5772,3.7561,2.4955,-4.957
"Melanoma_tumor_sample_from_patient_136",-2.3284,5.7749,5.3803,5.2692,0.1547,-2.4341,-7.6481
"Melanoma_tumor_sample_from_patient_137",5.9914,9.0824,-0.005,0.0592,-0.209,-0.4532,-7.4844
"Melanoma_tumor_sample_from_patient_138",2.8994,3.8139,-0.9849,1.6746,5.1515,7.9524,1.979
"Melanoma_tumor_sample_from_patient_139",2.2451,7.0375,3.9936,4.4385,4.5075,1.9073,-6.155
"Melanoma_tumor_sample_from_patient_140",1.8122,4.788,3.6163,4.8082,5.3235,2.1562,-3.88
"Melanoma_tumor_sample_from_patient_141",6.3041,8.8987,-2.1066,-0.2026,-1.7456,-0.8564,-8.7536
"Melanoma_tumor_sample_from_patient_142",2.2209,12.0785,6.4,7.3156,5.1429,1.193,-9.1156
"Melanoma_tumor_sample_from_patient_143",5.9433,9.1644,2.799,2.1554,2.8214,-0.5606,-8.8182
"Melanoma_tumor_sample_from_patient_144",1.9585,11.5361,5.8395,5.0237,2.9466,3.0178,-5.6965
"Melanoma_tumor_sample_from_patient_145",1.7509,9.555,5.6584,3.5444,3.1803,2.2317,-6.9086
"Melanoma_tumor_sample_from_patient_146",2.2884,4.2385,1.5549,3.7172,2.656,3.0032,-4.6123
"Melanoma_tumor_sample_from_patient_147",0.8233,4.6564,1.9655,2.2725,2.8184,4.4896,-2.6607
"Melanoma_tumor_sample_from_patient_148",-0.7734,2.4864,3.2277,7.3262,5.2114,4.2406,-6.2551
"Melanoma_tumor_sample_from_patient_149",4.1375,6.5686,1.5564,1.9132,2.4362,3.2412,2.3332
"Melanoma_tumor_sample_from_patient_150",-2.408,4.9878,2.7563,5.8894,3.0675,1.2446,-5.9467
"Melanoma_tumor_sample_from_patient_151",4.8005,13.6082,4.7969,5.0413,0.7001,-0.2992,-7.1768
"Melanoma_tumor_sample_from_patient_152",6.2204,7.6491,-2.6865,-2.7405,-2.0574,-2.8345,-10.7995
"Melanoma_tumor_sample_from_patient_153",7.6355,9.9611,-0.0384,1.1921,1.2716,-1.162,-7.3814
"Melanoma_tumor_sample_from_patient_154",4.8658,12.0119,4.6413,2.902,2.0385,-1.2836,-7.9757
"Melanoma_tumor_sample_from_patient_155",-1.5044,2.6595,2.5876,4.4685,5.6561,6.4486,-6.2251
"Melanoma_tumor_sample_from_patient_156",1.2374,2.2334,2.5798,2.5382,3.055,6.2004,-1.2337
"Melanoma_tumor_sample_from_patient_157",1.4399,-2.3318,0.7025,-1.1316,1.9987,2.8911,-2.4978
"Melanoma_tumor_sample_from_patient_158",2.9635,5.0617,2.8313,3.922,4.8035,6.1412,-2.4556
"Melanoma_tumor_sample_from_patient_159",9.4846,11.3738,-0.3298,0.755,0.7753,-0.7166,-7.8854
"Melanoma_tumor_sample_from_patient_160",5.6963,8.6342,1.4849,3.579,3.4419,1.9331,-7.6602
"Melanoma_tumor_sample_from_patient_161",2.5217,7.8312,4.188,5.198,5.0624,4.1502,-5.4393
"Melanoma_tumor_sample_from_patient_162",0.8922,5.6824,5.363,5.8372,4.172,3.465,-5.5217
"Melanoma_tumor_sample_from_patient_163",7.327,11.3107,0.3337,0.987,2.9822,1.9332,-6.4168
"Melanoma_tumor_sample_from_patient_164",1.8751,7.4283,4.5226,5.7841,3.8743,0.9582,-8.285
"Melanoma_tumor_sample_from_patient_165",4.8342,10.6927,1.042,1.8948,0.4501,-0.652,-8.0563
"Melanoma_tumor_sample_from_patient_166",-2.7175,1.0137,3.6026,6.2744,4.7824,3.1414,-7.3519
"Melanoma_tumor_sample_from_patient_167",2.9063,7.3353,2.9367,4.0625,2.4588,4.8996,-2.9585
"Melanoma_tumor_sample_from_patient_168",-3.0691,4.3599,4.876,6.1517,3.2499,2.4491,-6.2456
"Melanoma_tumor_sample_from_patient_169",7.298,12.14,0.025,0.8229,1.3343,-0.1656,-7.7945
"Melanoma_tumor_sample_from_patient_170",2.095,9.7319,0.7362,3.5089,-0.1476,-3.8884,-8.6986
"Melanoma_tumor_sample_from_patient_171",5.0525,10.184,3.1647,2.4691,3.4724,2.4435,-5.3396
"Melanoma_tumor_sample_from_patient_172",0.5105,4.7453,3.5447,5.41,6.9942,5.6369,-7.0643
"Melanoma_tumor_sample_from_patient_173",6.851,10.9669,0.72,1.4608,2.7493,2.5094,-4.5183
"Melanoma_tumor_sample_from_patient_174",2.5652,9.9053,2.2083,4.1519,0.176,-1.8392,-9.1997
"Melanoma_tumor_sample_from_patient_175",4.5858,11.9414,1.725,2.2683,1.8582,1.9424,-6.0179
"Melanoma_tumor_sample_from_patient_176",3.959,8.2502,4.0802,4.8868,3.3053,-0.1122,-7.3862
"Melanoma_tumor_sample_from_patient_177",5.001,9.8824,0.2957,1.475,0.9587,-1.108,-9.0278
"Melanoma_tumor_sample_from_patient_178",6.7706,8.1814,-0.1148,-2.23,1.4296,0.3214,-6.2409
"Melanoma_tumor_sample_from_patient_179",3.3736,7.4038,2.305,3.5321,2.7916,-0.6682,-6.5809
"Melanoma_tumor_sample_from_patient_180",4.3853,8.94,3.8585,4.3999,1.4238,-0.1492,-7.5455
"Melanoma_tumor_sample_from_patient_181",-0.9261,-2.5484,-1.9656,-1.5967,2.511,7.1261,-1.6359
"Melanoma_tumor_sample_from_patient_182",5.6276,10.3812,1.6884,1.8926,2.0403,0.2153,-9.0357
"Melanoma_tumor_sample_from_patient_183",5.2662,12.641,2.2619,2.6457,2.0259,-0.5436,-8.4202
"Melanoma_tumor_sample_from_patient_184",8.9565,12.6109,-2.1836,-0.4735,-2.0943,-5.0323,-10.8046
"Melanoma_tumor_sample_from_patient_185",7.2341,12.1993,-1.8857,-0.2144,-0.1835,-1.4321,-8.0663
"Melanoma_tumor_sample_from_patient_186",-3.7972,1.4016,4.238,7.0761,2.6222,2.7264,-6.4175
"Melanoma_tumor_sample_from_patient_187",2.6422,4.2904,2.0789,2.2264,4.8244,6.2756,-1.917
"Melanoma_tumor_sample_from_patient_188",1.9686,7.4762,-0.5545,2.3478,-0.2454,-2.3636,-9.4822
"Melanoma_tumor_sample_from_patient_189",0.8696,1.9963,2.4262,3.7366,6.2346,6.4409,-2.3495
"Melanoma_tumor_sample_from_patient_190",4.3964,5.7101,1.3244,0.0367,1.8569,1.2682,-5.1223
"Melanoma_tumor_sample_from_patient_191",2.0693,5.3931,2.2918,3.6842,3.4732,3.1325,-7.7538
"Melanoma_tumor_sample_from_patient_192",5.7371,9.1311,1.3123,2.7663,0.5844,-3.0823,-8.7763
"Melanoma_tumor_sample_from_patient_193",4.088,8.0914,1.4656,3.4672,2.1778,0.282,-8.1934
"Melanoma_tumor_sample_from_patient_194",2.0366,0.862,0.5891,0.2204,2.5937,3.6301,-2.7973
"Melanoma_tumor_sample_from_patient_195",5.3604,10.5168,-0.3899,2.744,2.8176,3.993,-1.6835
"Melanoma_tumor_sample_from_patient_196",2.1875,7.989,2.583,3.8535,-1.7202,-2.9314,-9.052
"Melanoma_tumor_sample_from_patient_197",7.7346,11.9973,-0.2645,-1.9695,-1.2816,-1.7396,-8.2256
"Melanoma_tumor_sample_from_patient_198",7.0717,12.3443,0.4987,0.6814,1.7806,0.1988,-7.6487
"Melanoma_tumor_sample_from_patient_199",3.9962,13.9012,3.8269,4.0136,2.085,-0.8134,-6.3972
"Melanoma_tumor_sample_from_patient_200",1.9151,1.3879,-0.7774,0.6604,3.8488,6.06,-3.354
"Melanoma_tumor_sample_from_patient_201",0.67,5.0392,1.3491,2.7139,2.8116,2.7883,-4.8794
"Melanoma_tumor_sample_from_patient_202",-0.6174,4.4115,4.8496,6.3023,5.7545,4.7471,-6.1068
"Melanoma_tumor_sample_from_patient_203",5.4499,9.7711,0.6833,-0.3068,1.673,2.0879,-5.8449
"Melanoma_tumor_sample_from_patient_204",2.5564,7.7358,2.2695,3.8638,3.3555,1.1799,-7.0139
"Melanoma_tumor_sample_from_patient_205",4.2211,6.729,0.8076,3.0661,2.5049,4.4933,-0.2692
"Melanoma_tumor_sample_from_patient_206",6.4839,11.6203,1.8796,1.5862,1.5022,0.6919,-4.9861
"Melanoma_tumor_sample_from_patient_207",1.6117,6.1711,3.5359,4.3186,3.7881,3.715,-3.7318
"Melanoma_tumor_sample_from_patient_208",1.5194,10.2,2.6494,4.1581,1.4954,0.3548,-7.5994
"Melanoma_tumor_sample_from_patient_209",5.9923,11.3907,0.87,0.8265,1.8512,-0.2388,-9.1056
"Melanoma_tumor_sample_from_patient_210",6.1244,11.4506,-0.0343,0.0646,1.9468,1.2535,-7.3936
"Melanoma_tumor_sample_from_patient_211",2.2966,11.3249,6.1514,4.5519,-0.1243,-2.4057,-8.0578
"Melanoma_tumor_sample_from_patient_212",4.3609,8.4369,1.7582,4.141,2.7517,1.6018,-7.6086
"Melanoma_tumor_sample_from_patient_213",4.8578,11.8907,5.3683,4.8676,1.5972,-1.8648,-7.0756
"Melanoma_tumor_sample_from_patient_214",2.5122,9.8592,4.7748,5.8795,3.1512,0.5506,-7.5834
