"","Pro_Ver","Inv_Ver","Pro_Hoek","Inv_Hoek","KS_E","KS_M","KS","GS"
"Melanoma_tumor_sample_from_patient_46",19.9261,5.6252,10.1457,3.5574,-4.2297,15.3849,0.525459502242547,2.38903034754202
"Melanoma_tumor_sample_from_patient_47",14.2647,10.0888,9.215,4.7463,-3.9081,15.6709,0.514906340691232,1.91833891630766
"Melanoma_tumor_sample_from_patient_48",19.5862,5.4609,10.7331,4.9309,-2.877,12.807,0.408803095594055,2.8046758599556
"Melanoma_tumor_sample_from_patient_49",16.2733,10.3167,9.3815,5.2714,-4.7098,16.9858,0.58917421510861,-0.0852571321925666
"Melanoma_tumor_sample_from_patient_50",8.7992,14.5537,5.0888,6.5291,-5.0791,18.0116,0.629144314484214,-3.21520541028129
"Melanoma_tumor_sample_from_patient_51",14.4556,0.7511,7.9925,2.2626,-5.0882,10.9844,0.358719549731774,-1.86179613900395
"Melanoma_tumor_sample_from_patient_52",18.8931,0.0702,10.596,1.8746,-5.7112,11.1896,0.409374725178085,2.85645567809976
"Melanoma_tumor_sample_from_patient_53",18.8911,-3.4942,10.0722,-0.9952,-4.3493,10.34,0.39789816199103,1.0493495946645
"Melanoma_tumor_sample_from_patient_54",12.8029,5.7062,8.2827,3.6065,-5.4577,14.0807,0.466141940022865,1.09688816352869
"Melanoma_tumor_sample_from_patient_55",13.3873,8.2571,7.183,3.6155,-6.0677,13.7521,0.527306305514027,-2.68133535629382
"Melanoma_tumor_sample_from_patient_56",19.5615,2.3093,10.7802,-0.4304,-3.6655,12.3873,0.409594582710404,3.16770734987632
"Melanoma_tumor_sample_from_patient_57",21.0289,6.5351,11.1968,4.158,-3.3514,15.9316,0.519787177908715,2.77556424568452
"Melanoma_tumor_sample_from_patient_58",16.0252,6.9263,9.4769,3.8733,-4.1542,14.9001,0.496834051534606,-0.223697404908684
"Melanoma_tumor_sample_from_patient_59",11.8527,5.3095,7.3977,2.6076,-6.1449,15.3166,0.50703544103421,-1.93829361868927
"Melanoma_tumor_sample_from_patient_60",9.5087,12.8667,5.7884,4.9465,-4.2411,17.4052,0.58767918388884,-2.15576281496979
"Melanoma_tumor_sample_from_patient_61",17.6168,8.6561,9.0977,3.6426,-4.8524,17.0845,0.584777064462228,1.40182973023822
"Melanoma_tumor_sample_from_patient_62",19.0256,6.9813,10.962,3.4973,5.2807,13.3845,0.248570926039926,11.2049317038185
"Melanoma_tumor_sample_from_patient_63",17.4535,4.8427,9.5222,0.8872,-5.6035,14.5276,0.487116348606103,-0.352805709759245
"Melanoma_tumor_sample_from_patient_64",16.6386,6.5642,8.5357,3.8669,-3.7569,14.9875,0.468340515346056,0.817019179069653
"Melanoma_tumor_sample_from_patient_65",12.3459,15.8157,6.0774,7.3411,-4.2367,19.2904,0.61744789376484,-2.69901298135957
"Melanoma_tumor_sample_from_patient_66",14.7005,1.6162,10.8733,0.8485,-4.2199,10.3014,0.457567496262422,2.06702488584607
"Melanoma_tumor_sample_from_patient_67",17.3534,10.9069,10.6417,6.1209,-1.9605,16.0757,0.471814264356697,0.204912572877006
"Melanoma_tumor_sample_from_patient_68",14.8773,-0.2486,7.828,2.3058,-3.5202,12.0676,0.417465482367426,-2.54631278429795
"Melanoma_tumor_sample_from_patient_69",20.0332,9.6321,9.7204,5.3233,-3.3976,16.4069,0.537859467065342,0.123770194417673
"Melanoma_tumor_sample_from_patient_70",21.1774,-3.6895,11.389,-1.2327,-4.1807,9.4441,0.412848474188726,1.74058208741558
"Melanoma_tumor_sample_from_patient_71",13.8219,4.0819,8.4295,2.5363,-3.3299,12.6669,0.37125142907396,-0.964623426886227
"Melanoma_tumor_sample_from_patient_72",17.5455,-0.2893,11.0342,0.7649,-5.2248,12.1812,0.464514994283704,-2.77495798050498
"Melanoma_tumor_sample_from_patient_73",20.2066,6.6911,10.2084,2.9679,-2.7883,12.7905,0.472737665992437,1.39578061139013
"Melanoma_tumor_sample_from_patient_74",6.0852,9.0662,1.0919,4.7605,-4.1476,14.8391,0.512136135784012,-1.2928932332892
"Melanoma_tumor_sample_from_patient_75",16.0192,8.7971,7.9515,4.4731,-3.8312,16.5283,0.540058042388532,-1.94255666986681
"Melanoma_tumor_sample_from_patient_76",22.5106,-1.542,11.4606,-0.131,-3.4004,10.7721,0.461964646908803,5.26661632008685
"Melanoma_tumor_sample_from_patient_77",22.2148,-2.6779,11.2728,-0.7924,-0.7764,8.3128,0.312505496438308,2.68934340559134
"Melanoma_tumor_sample_from_patient_78",14.9511,3.6075,9.454,2.4556,-0.229,12.6396,0.354586228124176,3.52734039248726
"Melanoma_tumor_sample_from_patient_79",14.752,7.8276,8.0629,3.6516,-6.4684,14.5751,0.501231202180987,-3.99453063339131
"Melanoma_tumor_sample_from_patient_80",16.9803,1.1516,9.5536,0.6321,-6.3308,11.4398,0.411353442968956,0.574523674078954
"Melanoma_tumor_sample_from_patient_81",2.6882,14.4629,2.9856,5.9828,3.0297,14.3093,0.313560812593439,4.62297929109847
"Melanoma_tumor_sample_from_patient_82",17.5896,8.6537,10.3424,4.1079,4.7234,16.0701,0.322706885937912,9.52624400597373
"Melanoma_tumor_sample_from_patient_83",14.1426,5.3459,7.8559,2.7701,-7.7085,14.7974,0.601574179931404,-4.0321536318712
"Melanoma_tumor_sample_from_patient_84",2.4368,16.281,3.0974,7.4754,-6.3971,16.641,0.626945739161024,-6.49250572133584
"Melanoma_tumor_sample_from_patient_85",19.2736,5.4055,8.8434,2.0577,-4.5906,14.2241,0.473661067628177,1.59179670274443
"Melanoma_tumor_sample_from_patient_86",15.4732,7.8408,8.2023,4.0706,2.6702,11.8173,0.268402075455105,4.23737452415151
"Melanoma_tumor_sample_from_patient_87",11.8812,2.5083,9.5548,2.2142,-3.7674,10.5151,0.353530911969044,3.63192008118565
"Melanoma_tumor_sample_from_patient_88",7.122,15.279,4.3636,7.8182,-7.708,19.0828,0.665069035265148,-7.11958845563573
"Melanoma_tumor_sample_from_patient_89",18.0135,-2.8896,10.806,-2.8976,-5.6452,8.8536,0.345308240260311,3.73807026695123
"Melanoma_tumor_sample_from_patient_90",17.9099,2.9324,9.6188,1.4145,-5.1684,13.1019,0.481663881804591,2.93485320211691
"Melanoma_tumor_sample_from_patient_91",20.8463,0.1397,11.1077,0.8433,-3.4322,12.0108,0.459062527482192,1.7865956710497
"Melanoma_tumor_sample_from_patient_92",11.6818,1.3145,9.6319,1.2708,-6.6996,11.0468,0.444815759387917,-2.72082064876992
"Melanoma_tumor_sample_from_patient_93",17.5502,3.5808,10.3663,1.9674,-6.0189,12.875,0.534253803535309,-3.98968144146937
"Melanoma_tumor_sample_from_patient_94",19.6027,-1.4061,10.9859,-1.7871,-5.6246,9.9008,0.413552018292147,4.07233564127566
"Melanoma_tumor_sample_from_patient_95",12.5085,12.8231,7.238,6.7925,-4.5831,18.061,0.562175710139829,-0.310026414036251
"Melanoma_tumor_sample_from_patient_96",9.3411,13.1925,3.4809,7.8107,-7.8213,20.2135,0.636443584557207,-6.03788453686172
"Melanoma_tumor_sample_from_patient_97",19.0261,0.341,10.4167,-1.3092,-4.4013,9.342,0.394776185032099,-2.14217168354212
"Melanoma_tumor_sample_from_patient_98",13.5379,12.254,4.9812,6.4168,-3.9328,17.0814,0.555228212118547,-5.56468390546222
"Melanoma_tumor_sample_from_patient_99",9.2486,10.1139,4.6712,4.7991,-3.7894,15.4919,0.45616040805558,-4.74256302195082
"Melanoma_tumor_sample_from_patient_100",18.3667,3.6181,11.0124,3.7634,-4.0089,12.6537,0.482939055492041,2.75474835536544
"Melanoma_tumor_sample_from_patient_101",13.9209,9.7198,8.7138,6.5642,-5.484,15.8073,0.548500571629584,-3.0837607942745
"Melanoma_tumor_sample_from_patient_102",18.6424,-2.664,10.9083,0.275,-4.4119,9.3372,0.385498197168235,3.33841147094576
"Melanoma_tumor_sample_from_patient_103",14.5312,5.3399,7.0015,2.9063,-4.5895,13.129,0.470187318617536,0.342713296074145
"Melanoma_tumor_sample_from_patient_104",16.6949,6.5784,9.8761,3.6233,-3.3811,14.7844,0.504836865711019,0.632251772184333
"Melanoma_tumor_sample_from_patient_105",8.7674,11.6095,2.8323,6.9809,-7.0507,17.9324,0.692639169817958,-6.12441177147009
"Melanoma_tumor_sample_from_patient_106",1.1963,18.8664,2.3208,7.828,-4.2763,16.9884,0.535309119690441,-6.59586254575244
"Melanoma_tumor_sample_from_patient_107",16.5543,8.5913,9.2959,5.884,-5.7584,15.444,0.478058218274558,-2.45619896976746
"Melanoma_tumor_sample_from_patient_108",20.4027,4.0085,9.5925,1.6251,-3.7324,12.0947,0.417245624835107,1.15040904898201
"Melanoma_tumor_sample_from_patient_109",4.1154,19.8545,3.4223,9.2357,4.9084,17.1814,0.415970451147656,3.60892307704064
"Melanoma_tumor_sample_from_patient_110",22.8867,-2.5692,11.6604,0.1713,-1.3444,10.5997,0.331061472166036,3.41484496409566
"Melanoma_tumor_sample_from_patient_111",12.668,6.2326,9.9845,3.605,-4.3771,14.2632,0.572025327587723,0.924271429531778
"Melanoma_tumor_sample_from_patient_112",21.6508,-2.4968,9.8982,-1.3955,-2.8772,8.5314,0.272887169114414,2.62325660454
"Melanoma_tumor_sample_from_patient_113",15.2654,7.6622,8.9808,4.3461,-2.9897,15.4694,0.495558877847155,1.54896646642594
"Melanoma_tumor_sample_from_patient_114",17.8593,11.8153,10.0108,5.958,1.1569,15.7418,0.356784803447366,3.99316655258422
"Melanoma_tumor_sample_from_patient_115",18.2613,4.9537,12.0811,3.0596,-4.7588,14.4467,0.48038870811714,3.28717954127141
"Melanoma_tumor_sample_from_patient_116",6.3324,13.6689,1.4093,7.0402,-5.5819,18.9912,0.587547269369449,-3.10958278512152
"Melanoma_tumor_sample_from_patient_117",11.1707,6.6213,6.8711,2.0827,-5.4758,13.3745,0.465570310438836,-3.6980296839637
"Melanoma_tumor_sample_from_patient_118",17.5658,0.0296,9.151,0.7422,0.578,9.2627,0.22992700729927,0.934662511110311
"Melanoma_tumor_sample_from_patient_119",11.6055,13.2354,5.0864,6.7403,7.1971,16.3208,0.255166652009498,6.075031681649
"Melanoma_tumor_sample_from_patient_120",16.9513,-1.1062,9.7088,-0.7247,-6.1548,8.5989,0.419092428106587,-1.36309117684317
"Melanoma_tumor_sample_from_patient_121",10.6459,6.4031,8.2592,3.5342,-4.0718,15.3103,0.498460997273767,1.61824890300424
"Melanoma_tumor_sample_from_patient_122",15.5958,9.4143,7.7713,6.0789,-4.0948,15.8929,0.536584293377891,0.287711534839488
"Melanoma_tumor_sample_from_patient_123",6.6188,10.6778,1.2697,6.1942,-3.713,16.403,0.525107730190836,-3.08321241664808
"Melanoma_tumor_sample_from_patient_124",21.4672,-1.8547,10.6156,0.7051,-3.3487,10.5944,0.404493887960601,2.84789659016883
"Melanoma_tumor_sample_from_patient_125",22.3275,1.1097,11.3215,3.1493,-3.8102,12.3933,0.442837041597045,3.46295504227987
"Melanoma_tumor_sample_from_patient_126",8.1086,18.7278,3.4014,8.7435,-4.2575,19.8879,0.632749978014247,-6.37427405356025
"Melanoma_tumor_sample_from_patient_127",16.0811,10.623,8.554,5.1798,-2.4156,17.3474,0.499032626857796,-0.42585111319756
"Melanoma_tumor_sample_from_patient_128",15.919,10.8433,7.2401,5.3484,-3.4765,15.1572,0.522909154867646,0.629899898215363
"Melanoma_tumor_sample_from_patient_129",16.5372,10.3501,10.2325,6.9663,-3.8126,16.1783,0.568199806525371,-2.12355936276389
"Melanoma_tumor_sample_from_patient_130",18.0976,7.7591,8.7884,2.3486,-3.9508,14.8333,0.50980564594143,-1.11345589223495
"Melanoma_tumor_sample_from_patient_131",22.3782,5.3543,10.9749,3.388,-1.5429,14.0382,0.459766071585613,2.27724170997012
"Melanoma_tumor_sample_from_patient_132",0.5084,17.5885,1.2601,6.6501,-1.9493,12.5943,0.357224518512004,-5.5017401206939
"Melanoma_tumor_sample_from_patient_133",19.8014,8.5545,10.6236,4.7826,-3.5521,16.5547,0.531483598628089,1.35190531818807
"Melanoma_tumor_sample_from_patient_134",9.3054,17.2829,5.4034,7.4654,-4.9042,20.1678,0.649415178964031,-4.47444350042024
"Melanoma_tumor_sample_from_patient_135",16.2494,8.7131,8.4937,4.6653,-2.6883,17.2635,0.489183009409902,3.41472611217888
"Melanoma_tumor_sample_from_patient_136",8.6523,-0.9928,7.4011,0.8955,-5.8497,8.254,0.402647084689121,-2.73049236404309
"Melanoma_tumor_sample_from_patient_137",20.5566,1.7445,10.5556,2.1774,-1.402,10.4028,0.37402163398118,2.21184056581444
"Melanoma_tumor_sample_from_patient_138",10.0852,16.7559,5.8641,8.2378,5.9532,15.8494,0.297467241227684,8.53755617190152
"Melanoma_tumor_sample_from_patient_139",15.2479,7.657,8.4985,4.8115,-3.1803,16.0272,0.539002726233401,-0.258817244112464
"Melanoma_tumor_sample_from_patient_140",13.4213,9.8548,7.4415,4.561,-3.26,16.47,0.514906340691232,-0.611925296690885
"Melanoma_tumor_sample_from_patient_141",19.2987,-1.0358,9.9716,-0.3637,-5.4581,9.5279,0.398601706094451,3.65212888793928
"Melanoma_tumor_sample_from_patient_142",20.2765,3.1389,9.8459,3.2392,-5.3525,13.5456,0.467285199190924,0.47952518130473
"Melanoma_tumor_sample_from_patient_143",21.8279,2.4776,9.9263,1.8239,-3.1163,12.4225,0.403570486324861,0.368948313536492
"Melanoma_tumor_sample_from_patient_144",17.0844,8.8442,9.0182,5.0867,-1.4058,16.09,0.521633981180195,1.19361602950732
"Melanoma_tumor_sample_from_patient_145",15.5698,6.5278,9.3692,5.224,-5.2692,13.9951,0.47911353442969,-4.07006014407794
"Melanoma_tumor_sample_from_patient_146",10.5613,11.7587,6.4545,6.1892,-5.6257,16.147,0.56472605751473,-0.863521312686174
"Melanoma_tumor_sample_from_patient_147",9.7541,15.108,6.1298,7.042,-6.0394,18.4638,0.594978453961833,-6.00109328215621
"Melanoma_tumor_sample_from_patient_148",10.5866,12.1048,5.0017,6.6017,-6.3817,18.038,0.603201125670565,-5.38272184081746
"Melanoma_tumor_sample_from_patient_149",15.192,10.8709,7.5607,3.8611,9.5088,14.3354,0.132706006507783,14.4454703229241
"Melanoma_tumor_sample_from_patient_150",10.8876,4.8621,7.4244,4.5455,-6.9555,13.7391,0.484566001231202,-5.03004157077777
"Melanoma_tumor_sample_from_patient_151",19.8969,4.5928,11.6729,3.6865,-4.2937,15.6718,0.498460997273767,1.27311515897149
"Melanoma_tumor_sample_from_patient_152",17.5668,-3.2625,10.6547,-0.1469,-5.8509,7.4693,0.391302436021458,0.0529501095211131
"Melanoma_tumor_sample_from_patient_153",20.0274,2.5067,10.4353,1.3705,-3.576,10.1164,0.393720868876968,0.334125437021314
"Melanoma_tumor_sample_from_patient_154",19.0595,4.2806,10.8584,1.8123,-5.5665,14.1344,0.51015741799314,-2.84614752793094
"Melanoma_tumor_sample_from_patient_155",9.2108,12.9666,7.2198,5.8767,-4.6253,16.6557,0.517808460117844,-5.92408955764759
"Melanoma_tumor_sample_from_patient_156",8.1761,15.2189,4.5478,6.8843,-5.1137,19.5676,0.647216603640841,-5.44052170017488
"Melanoma_tumor_sample_from_patient_157",4.8785,12.278,1.6678,5.2609,4.7586,15.9597,0.336030252396447,7.10406688162415
"Melanoma_tumor_sample_from_patient_158",11.714,14.5774,7.2425,6.8692,-4.5971,20.0695,0.61524931844165,-1.69022003905593
"Melanoma_tumor_sample_from_patient_159",25.5682,1.3955,11.5027,3.122,-3.55,12.3623,0.506683668982499,1.45650747773826
"Melanoma_tumor_sample_from_patient_160",19.5805,4.8985,10.7667,3.1214,-3.3526,15.1059,0.490106411045642,-3.41320146804646
"Melanoma_tumor_sample_from_patient_161",16.0599,11.7376,7.9235,5.8438,-3.243,16.0037,0.512707765368042,0.939673644613613
"Melanoma_tumor_sample_from_patient_162",13.0935,9.1167,7.2458,4.4593,-5.2866,15.6406,0.511916278251693,-2.98399076002126
"Melanoma_tumor_sample_from_patient_163",21.4803,8.1247,9.4749,5.4001,-4.8217,15.0119,0.522557382815935,0.271060461376891
"Melanoma_tumor_sample_from_patient_164",17.1907,1.9176,8.2477,2.5307,-4.1552,12.9757,0.444244129803887,-3.87427741264048
"Melanoma_tumor_sample_from_patient_165",18.3863,3.6245,10.6321,2.7328,-4.3031,12.9068,0.48003693606543,1.04865384426349
"Melanoma_tumor_sample_from_patient_166",7.8256,10.8522,4.1659,5.4904,-6.8499,15.763,0.515038255210624,-5.13944926736439
"Melanoma_tumor_sample_from_patient_167",13.8027,15.1648,6.9624,6.3312,-4.8689,20.0529,0.592647964119251,-3.30068531473725
"Melanoma_tumor_sample_from_patient_168",9.6139,8.5193,6.8652,5.8185,-8.645,17.2641,0.629847858587635,-6.11093706531133
"Melanoma_tumor_sample_from_patient_169",20.4685,2.8401,11.7452,2.0163,-3.9274,13.044,0.456863952159001,2.31215315632228
"Melanoma_tumor_sample_from_patient_170",17.2661,-0.302,10.3244,-1.192,-5.2617,11.0626,0.385718054700554,1.53945206985234
"Melanoma_tumor_sample_from_patient_171",17.0121,9.1257,9.574,4.9593,-3.3452,16.2311,0.519083633805294,0.905237737006821
"Melanoma_tumor_sample_from_patient_172",12.8186,12.2838,5.8899,5.6439,-2.8174,15.8813,0.485489402866942,-4.27783651159609
"Melanoma_tumor_sample_from_patient_173",20.2742,9.8133,9.975,4.4884,-3.84,17.0776,0.512707765368042,0.119001881974903
"Melanoma_tumor_sample_from_patient_174",14.9509,0.1144,10.3038,-0.534,-4.9438,9.9229,0.380749274470143,3.24065949035272
"Melanoma_tumor_sample_from_patient_175",20.4979,7.573,10.0273,5.621,-4.5292,14.4312,0.521282209128485,2.50903425163089
"Melanoma_tumor_sample_from_patient_176",17.1829,5.0568,11.3149,2.7294,-4.7623,14.0036,0.530208424940638,3.23459876343262
"Melanoma_tumor_sample_from_patient_177",17.9448,2.5411,10.0097,2.3329,-5.032,11.8833,0.519083633805294,3.15750628022738
"Melanoma_tumor_sample_from_patient_178",16.4076,4.6999,9.594,3.8523,-3.7241,13.2112,0.494635476211415,1.08600546988607
"Melanoma_tumor_sample_from_patient_179",16.1277,5.6608,9.7405,3.3223,-2.0998,11.954,0.447717878814528,1.04943717393787
"Melanoma_tumor_sample_from_patient_180",16.7888,5.5323,9.3394,2.2976,-3.7075,14.3621,0.494283704159704,2.01327021712738
"Melanoma_tumor_sample_from_patient_181",1.8132,13.1745,1.5068,6.8677,-4.4997,14.8513,0.537507695013631,-5.3843004076392
"Melanoma_tumor_sample_from_patient_182",19.3008,4.2066,9.5909,2.5555,-4.3935,14.3704,0.522205610764225,-2.68485886741382
"Melanoma_tumor_sample_from_patient_183",21.3082,2.332,9.8963,2.0818,-3.4116,12.4493,0.398601706094451,1.22061212933923
"Melanoma_tumor_sample_from_patient_184",21.3252,-5.0023,11.4097,-3.0687,-5.2759,9.0546,0.360478409990326,2.74248125490059
"Melanoma_tumor_sample_from_patient_185",19.7003,1.3975,11.0536,0.2097,-4.2069,11.2671,0.420367601794037,3.00941705002761
"Melanoma_tumor_sample_from_patient_186",9.749,4.9424,4.6403,2.8903,-5.4725,13.0761,0.431624307448773,-3.77097179269862
"Melanoma_tumor_sample_from_patient_187",10.1746,16.669,5.5527,7.6828,-4.1403,20.6744,0.625318793421863,-4.87196582171412
"Melanoma_tumor_sample_from_patient_188",14.2274,-1.5116,9.6159,1.0009,-5.54,9.1155,0.385278339635916,-2.24881635270606
"Melanoma_tumor_sample_from_patient_189",10.0574,16.6788,3.6416,7.2539,-3.6564,18.4352,0.580951543399877,-2.09839024470678
"Melanoma_tumor_sample_from_patient_190",11.6084,7.721,8.1968,3.4032,-4.2862,14.3741,0.486061032450972,1.30309977584559
"Melanoma_tumor_sample_from_patient_191",15.9139,7.5242,7.9941,4.2551,-4.2352,15.3348,0.520358807492745,-3.62622612634924
"Melanoma_tumor_sample_from_patient_192",19.987,-0.864,10.5623,-1.7445,-4.7338,10.3176,0.457567496262422,0.850899549695534
"Melanoma_tumor_sample_from_patient_193",15.8901,4.9826,9.3331,2.3815,-4.6986,13.9044,0.504485093659309,0.633725328748305
"Melanoma_tumor_sample_from_patient_194",6.3968,11.7338,4.6284,5.9331,-4.8829,17.6599,0.603772755254595,-1.95495404684335
"Melanoma_tumor_sample_from_patient_195",18.6156,7.7096,10.5464,4.9381,4.7619,12.2123,0.208688769677249,10.2296605094717
"Melanoma_tumor_sample_from_patient_196",14.6422,0.213,10.3856,-0.0043,-6.5776,9.8639,0.418520798522557,-2.18069273826881
"Melanoma_tumor_sample_from_patient_197",22.6677,0.9477,11.3642,0.6181,-4.2786,12.1441,0.432767566616832,2.28380553858523
"Melanoma_tumor_sample_from_patient_198",20.6155,4.4121,10.7006,3.4587,-3.5711,13.5132,0.431140620877671,2.88456031135099
"Melanoma_tumor_sample_from_patient_199",21.1414,5.0073,11.4572,2.9855,-3.5283,15.2166,0.51108081962888,1.58151493995121
"Melanoma_tumor_sample_from_patient_200",7.5468,14.5154,3.5102,7.0705,-6.163,18.1607,0.61560109049336,-4.82049787910255
"Melanoma_tumor_sample_from_patient_201",8.3743,9.5539,7.6112,5.0666,-5.4329,15.6531,0.572377099639434,-1.35834416332354
"Melanoma_tumor_sample_from_patient_202",13.5852,12.077,5.903,5.5783,-5.0362,16.3947,0.565077829566441,-3.216022296983
"Melanoma_tumor_sample_from_patient_203",18.4438,7.6295,10.2084,4.2504,-4.0826,16.3263,0.600299006243954,0.419537730508353
"Melanoma_tumor_sample_from_patient_204",17.5852,6.955,10.077,3.0546,-3.0014,14.2268,0.493008530472254,-1.70144088916452
