"","Pro_Ver","Inv_Ver","Pro_Hoek","Inv_Hoek","KS_E","KS_M","KS","GS"
"Metastatic_Melanoma_Sample_105_3",12.0874,-2.2718,8.204,-3.05,-4.7945,8.7447,0.306458897922313,-0.77813235447293
"Metastatic_Melanoma_Sample_105_4",7.6773,0.8193,4.9623,-0.2269,-7.6046,12.4786,0.477235772357724,-11.9103812592757
"Metastatic_Melanoma_Sample_105_5",13.2539,-0.7385,8.7756,-2.2868,-1.6826,9.6642,0.286449864498645,9.29205253968355
"Metastatic_Melanoma_Sample_105_6",9.0516,2.886,6.0728,0.0087,-5.6976,13.3983,0.548644986449864,-6.52090615059069
"Metastatic_Melanoma_Sample_15_3",10.3834,-3.8681,7.5518,-4.2591,-8.0106,8.483,0.41449864498645,-6.13982554558917
"Metastatic_Melanoma_Sample_18_2",10.813,2.9147,9.6877,0.4663,-8.5355,15.6558,0.659756097560976,-7.06183585874859
"Metastatic_Melanoma_Sample_18_4",12.3353,2.416,7.0785,0.2725,-8.9208,14.3556,0.546928635953026,-8.96567287133624
"Metastatic_Melanoma_Sample_64_1",6.3267,-3.012,1.1693,-2.5484,-7.2215,5.3672,0.283785004516712,-11.3299291817318
"Metastatic_Melanoma_Sample_64_2",7.2689,-3.2848,1.2673,-2.1156,-7.1925,7.4433,0.346476964769648,-14.9457022922494
"Metastatic_Melanoma_Sample_64_3",15.4215,-5.4752,11.2993,-5.341,-8.7952,6.3934,0.324706413730804,-6.8274791772299
"Metastatic_Melanoma_Sample_64_4",6.7731,1.1501,3.1915,0.0299,-7.6412,10.0685,0.395754290876242,-4.35872388646904
"Metastatic_Melanoma_Sample_64_5",-5.3268,9.367,-3.392,5.0656,-8.8849,11.1388,0.5386630532972,-12.7362184288717
"Metastatic_Melanoma_Sample_65_2",18.8963,-9.1823,9.4022,-6.754,-7.3626,1.3729,0.243676603432701,-5.43644517950774
"Metastatic_Melanoma_Sample_65_3",11.1323,-3.9783,9.7215,-4.6054,-8.7426,7.6502,0.451535682023487,-9.60629877294914
"Metastatic_Melanoma_Sample_65_4",7.8608,-2.6025,2.6243,-0.8948,-10.0119,8.0153,0.465943992773261,-12.866743006667
"Metastatic_Melanoma_Sample_66_1",14.6708,-6.0038,9.4974,-4.1611,-3.4765,1.0398,0.0981029810298103,2.71761559725262
"Metastatic_Melanoma_Sample_66_2",6.9477,-4.4201,6.2182,-3.2419,-10.6427,8.6187,0.420234869015357,-10.6961638872886
"Metastatic_Melanoma_Sample_66_4",15.9552,-8.6124,9.5446,-5.9957,-7.3611,1.3564,0.232339656729901,-3.48584986111814
"Metastatic_Melanoma_Sample_66_5",9.4645,-3.2712,3.7544,-1.1847,-6.7471,8.4981,0.388346883468835,-4.20617706953404
"Metastatic_Melanoma_Sample_66_6",11.0839,-0.7572,8.7694,-3.4587,-8.3752,9.8219,0.447199638663053,-4.24799358563998
"Metastatic_Melanoma_Sample_67_3",11.0404,-5.6152,5.2215,-2.7235,-9.3085,4.9358,0.326558265582656,-11.6259343814369
"Metastatic_Melanoma_Sample_67_4",7.1714,0.2067,5.0568,-1.4891,-8.4319,10.207,0.441553748870822,-6.78585953973396
"Metastatic_Melanoma_Sample_67_5",6.8676,0.1232,4.7892,-1.6786,-9.2902,10.7353,0.460252935862692,-7.64984352732203
"Metastatic_Melanoma_Sample_67_6",12.5318,-6.7926,11.3392,-4.9786,-7.8508,7.501,0.37353206865402,-12.9708616754553
"Metastatic_Melanoma_Sample_68_2",0.258,1.7216,-1.1067,-0.7257,-8.8881,12.4116,0.52646793134598,-7.86924968386428
"Metastatic_Melanoma_Sample_68_4",14.318,-3.8682,10.062,-2.7928,-5.7135,9.5191,0.328726287262873,2.45596865120457
"Metastatic_Melanoma_Sample_68_6",14.5029,-5.4878,10.8141,-5.9831,-9.5895,6.1936,0.33003613369467,-6.5501830105983
"Metastatic_Melanoma_Sample_69_1",10.406,-4.3769,4.3289,-1.6518,-8.3252,5.2416,0.345663956639566,-13.9277186263556
"Metastatic_Melanoma_Sample_69_2",6.8437,-0.0814,6.6456,-0.7178,-8.7243,13.7773,0.539972899728997,-3.23085680840589
"Metastatic_Melanoma_Sample_69_3",16.7522,-5.2644,8.8633,-4.2757,-7.7936,5.9655,0.342547425474255,-6.19290891548584
"Metastatic_Melanoma_Sample_69_4",1.1012,0.2763,0.3198,-1.2884,-9.479,11.1241,0.459394760614273,-6.81310551363849
"Metastatic_Melanoma_Sample_69_5",4.7683,-1.4074,3.6203,-3.8116,-8.0572,9.2125,0.34349593495935,-7.54854638193368
"Metastatic_Melanoma_Sample_69_6",14.2161,-6.2533,9.1605,-2.45,-7.6584,8.0046,0.375745257452575,-7.80725403707649
"Metastatic_Melanoma_Sample_88_5",4.0854,-0.8665,3.9624,-4.0902,-7.8643,9.4075,0.390560072267389,-8.73695785385145
"Metastatic_Melanoma_Sample_89_1",10.0914,0.5715,9.2002,-1.0355,-9.6214,15.3289,0.54516711833785,-10.368809682154
"Metastatic_Melanoma_Sample_89_3",13.7464,-5.2538,8.7245,-4.9956,-6.2266,6.5513,0.330397470641373,-2.76337890729158
"Metastatic_Melanoma_Sample_91_1",15.9066,-4.1706,9.7837,-4.0885,-6.8955,9.8353,0.421906052393857,-8.11212544582811
"Metastatic_Melanoma_Sample_91_2",12.8211,-4.8418,10.1208,-6.0027,-8.2647,8.461,0.409304426377597,-6.09966679660766
"Metastatic_Melanoma_Sample_92_3",12.4769,-0.4268,9.0027,-0.7964,-7.9335,11.4046,0.465447154471545,-5.8158601747435
"Metastatic_Melanoma_Sample_92_5",7.3928,1.379,5.2548,0.0495,4.1121,9.2054,0.156549232158988,12.9514075095992
"Metastatic_Melanoma_Sample_92_6",13.0641,-7.0997,9.1345,-4.4181,-5.6498,4.6446,0.285998193315266,-8.15913701966219
"Metastatic_Melanoma_Sample_99_2",13.1898,-1.6465,10.0167,-2.3858,-7.3123,11.287,0.50420054200542,-2.92220360863074
"Metastatic_Melanoma_Sample_99_3",11.9226,-3.359,7.4136,-3.9145,-7.9754,9.2899,0.445392953929539,-8.62196479730141
"Metastatic_Melanoma_Sample_99_4",11.4362,-7.2459,8.6265,-4.2572,-7.5656,4.3247,0.348283649503162,-9.32866084528737
"Metastatic_Melanoma_Sample_99_6",16.4082,-4.619,9.869,-0.8713,-6.8948,11.7347,0.441869918699187,-8.16951261047391
"Primary_Melanoma_Sample_102_5",12.6906,1.1931,8.8503,-1.9148,-2.9071,9.9315,0.326513098464318,4.88008676515452
"Primary_Melanoma_Sample_102_6",12.3322,1.0346,8.5894,-1.3636,0.9924,11.5412,0.248961156278229,9.52542517042308
"Primary_Melanoma_Sample_103_1",13.6057,-3.8638,8.8638,-2.1296,-1.7261,5.413,0.169602529358627,6.30049671442976
"Primary_Melanoma_Sample_103_2",14.1891,-4.3034,9.3589,-1.8069,-7.7354,8.1287,0.346928635953026,-1.95504707892366
"Primary_Melanoma_Sample_103_3",8.1494,2.7277,6.0731,-0.9445,2.5009,9.4096,0.193586269196025,13.4789612314011
"Primary_Melanoma_Sample_103_4",12.4653,-0.1563,8.3954,-3.0733,0.7368,8.0737,0.190605239385727,11.1345081224406
"Primary_Melanoma_Sample_103_5",13.0659,0.352,9.4559,-0.3342,-7.126,10.6072,0.391824751580849,0.525340360421197
"Primary_Melanoma_Sample_104_5",7.096,4.329,3.3541,0.6029,4.5624,12.3181,0.248464317976513,14.2818391875799
"Primary_Melanoma_Sample_104_6",11.5999,3.6135,7.8041,0.9368,0.9606,13.6256,0.344760614272809,10.9201823816896
"Primary_Melanoma_Sample_106_1",8.2931,3.7711,6.0033,0.8949,-2.5335,12.0134,0.32606142728094,7.07096213313847
"Primary_Melanoma_Sample_106_2",10.4015,1.0668,8.0362,-2.4797,-1.4414,11.9075,0.288121047877145,9.77870100857207
"Primary_Melanoma_Sample_106_3",13.1463,0.523,8.8486,-1.3149,-1.6448,10.41,0.291644083107498,8.29816759626233
"Primary_Melanoma_Sample_107_4",12.0254,-2.8853,9.3002,-2.4692,3.9359,6.0167,0.101987353206865,13.2085201462334
"Primary_Melanoma_Sample_107_5",10.8996,2.871,7.8594,-0.2015,1.4225,12.3201,0.287714543812105,11.332582978362
"Primary_Melanoma_Sample_15_5",13.2113,-1.4044,9.14,-0.8978,-4.4635,11.0112,0.366576332429991,2.05082924906225
"Primary_Melanoma_Sample_20_1",12.4813,2.5412,8.0327,-0.0668,2.2283,10.8326,0.275067750677507,11.1547571586197
"Primary_Melanoma_Sample_71_5",13.1221,0.3513,8.9696,-0.5661,-1.2531,13.0461,0.350858175248419,7.1637730920426
"Primary_Melanoma_Sample_72_2",9.7877,2.9556,6.684,1.0589,4.6964,11.874,0.213640469738031,13.7403257400155
"Primary_Melanoma_Sample_72_4",5.2756,2.1624,4.1572,-2.0369,1.4209,9.2788,0.207949412827462,13.91754998967
"Primary_Melanoma_Sample_74_5",6.8036,3.8105,5.5356,-0.5468,0.4518,11.4758,0.317750677506775,9.43935881435351
"Primary_Melanoma_Sample_78_2",13.8928,-2.5292,10.0795,-1.5387,-4.0071,10.4519,0.311201445347787,3.32190932728714
"Primary_Melanoma_Sample_79_3",8.4137,3.0036,6.7143,-0.5639,-0.9875,13.7208,0.39747064137308,9.31099173853444
"Primary_Melanoma_Sample_8_3",11.4341,2.1302,8.4042,-0.2025,1.9411,12.4404,0.305510388437218,11.5540833278717
"Primary_Melanoma_Sample_87_3",13.1079,0.0819,9.3454,-0.2742,-2.7312,11.4681,0.320325203252033,4.61971701379989
"Primary_Melanoma_Sample_89_2",9.9841,3.2192,6.1959,-0.4521,1.3679,12.0528,0.31513098464318,11.5471368713873
"Primary_Melanoma_Sample_89_4",14.1112,-6.5041,9.157,-5.2726,-7.859,4.2639,0.319467028003613,-4.2938875918378
"Primary_Melanoma_Sample_89_5",12.1322,1.4317,8.2309,-0.4281,3.319,9.0914,0.163911472448058,15.1687663669239
"Primary_Melanoma_Sample_89_6",13.3871,-3.3847,9.7688,-2.9314,-0.9643,4.5005,0.116666666666667,9.30898928867457
"Primary_Melanoma_Sample_90_3",7.5442,1.4749,5.5443,-2.5826,-1.4537,7.8985,0.251129177958446,10.9282718707093
"Primary_Melanoma_Sample_90_5",10.6898,0.2276,8.4156,-2.6142,4.3175,6.9029,0.114679313459801,16.1713894460828
"Primary_Melanoma_Sample_90_6",14.0051,-2.0162,10.0279,-2.3259,-4.9037,12.4182,0.376558265582656,1.18292274178175
"Nevus_Sample_100_1",13.193,-3.2365,8.8836,-2.7545,-1.9853,11.2203,0.323803071364047,4.93995699648275
"Nevus_Sample_100_4",8.1021,2.4455,6.7052,-1.7185,0.8958,12.734,0.280758807588076,9.59292238215609
"Nevus_Sample_100_5",8.1092,3.3913,5.5736,-0.8215,5.5516,13.022,0.204471544715447,15.0342229720237
"Nevus_Sample_101_2",9.3137,0.9553,6.4173,0.1816,1.9872,11.4011,0.226693766937669,10.8378134633122
"Nevus_Sample_101_4",6.2933,2.8775,4.4941,-0.7849,3.4196,10.9893,0.183514001806685,12.5030154597441
"Nevus_Sample_101_5",13.2692,-1.4592,8.7261,-2.6611,-0.8694,9.7801,0.243224932249323,7.28815045981648
"Nevus_Sample_104_1",13.1913,-2.7182,8.2175,-2.3282,1.3821,10.7588,0.238121047877145,7.20320534690443
"Nevus_Sample_87_6",11.6013,1.1778,7.5067,0.2706,3.5216,11.1725,0.177868112014453,12.3942419126674
"Nevus_Sample_88_3",13.1789,-0.7328,8.4675,-1.1976,1.3012,12.6801,0.31260162601626,7.30839378912823
"Normal_Skin_Sample_101_1",3.7888,1.7492,1.7987,0.3794,5.4634,10.2627,0.127009936766034,13.8810417097661
"Normal_Skin_Sample_13_4",3.4108,4.0476,-0.4435,1.687,5.2831,13.8991,0.20316169828365,15.8042802449463
"Normal_Skin_Sample_14_10",5.0313,2.2632,0.8587,1.1159,7.4394,13.0646,0.132068654019874,17.594957533024
"Normal_Skin_Sample_14_7",4.7962,2.064,2.1179,0.0905,7.7772,10.5254,0.100271002710027,17.7452554685014
"Normal_Skin_Sample_14_8",4.3524,2.9313,1.1525,0.2476,6.9836,12.4476,0.123893405600723,18.5706638803003
"Normal_Skin_Sample_14_9",3.4289,1.2782,0.469,-0.4363,6.0912,10.1999,0.0920054200542006,17.1669325053512
"Normal_Epithelial_Melanocytes_Sample_98_1",12.4844,-3.077,10.1454,-0.6312,-8.6249,3.3146,0.316079494128275,-8.2914780472307
"Normal_Skin_Sample_99_1",2.8573,2.4898,-0.4412,0.4532,4.9427,12.4668,0.219286359530262,16.0983385542211
